token,count,len,noise_reason,label,review_flag,document_support,candidate_source,extra_filter_reason,candidate_status
kurarama,12,8,,shona_candidate,,12,deterministic,already_in_base_lexicon,already_in_base_lexicon
kurasika,3,8,,shona_candidate,,3,deterministic,already_in_base_lexicon,already_in_base_lexicon
kuratidza,4,9,,shona_candidate,,4,deterministic,already_in_base_lexicon,already_in_base_lexicon
kure,22,4,,shona_candidate,,21,deterministic,already_in_base_lexicon,already_in_base_lexicon
kurega,3,6,,shona_candidate,,3,deterministic,already_in_base_lexicon,already_in_base_lexicon
kurepublic,3,10,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
kureva,13,6,,shona_candidate,,12,deterministic,already_in_base_lexicon,already_in_base_lexicon
kuri,17,4,,shona_candidate,,17,deterministic,,candidate_missing_from_base_lexicon
kuridza,5,7,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
kurima,8,6,,shona_candidate,,8,deterministic,already_in_base_lexicon,already_in_base_lexicon
kurohwa,15,7,,shona_candidate,,14,deterministic,,candidate_missing_from_base_lexicon
kuronga,7,7,,shona_candidate,,7,deterministic,already_in_base_lexicon,already_in_base_lexicon
kurongeka,3,9,,shona_candidate,,3,deterministic,already_in_base_lexicon,already_in_base_lexicon
kuroora,30,7,,shona_candidate,,28,deterministic,already_in_base_lexicon,already_in_base_lexicon
kuroorwa,8,8,,shona_candidate,,7,deterministic,,candidate_missing_from_base_lexicon
kurova,9,6,,shona_candidate,,9,deterministic,already_in_base_lexicon,already_in_base_lexicon
kurufu,5,6,,shona_candidate,,5,deterministic,,candidate_missing_from_base_lexicon
kurwadza,3,8,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
kurwadziwa,6,10,,shona_candidate,,6,deterministic,already_in_base_lexicon,already_in_base_lexicon
kurwara,6,7,,shona_candidate,,6,deterministic,already_in_base_lexicon,already_in_base_lexicon
kurwira,6,7,,shona_candidate,,5,deterministic,already_in_base_lexicon,already_in_base_lexicon
kus,3,3,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
kusada,3,6,,shona_candidate,,2,deterministic,already_in_base_lexicon,already_in_base_lexicon
kusagona,3,8,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
kusanyara,4,9,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
kusara,4,6,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
kusarudza,6,9,,shona_candidate,,5,deterministic,,candidate_missing_from_base_lexicon
kuseka,5,6,,shona_candidate,,5,deterministic,already_in_base_lexicon,already_in_base_lexicon
kuseni,3,6,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
kuseri,12,6,,shona_candidate,,12,deterministic,,candidate_missing_from_base_lexicon
kushaikwa,4,9,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
kushambadza,4,11,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
kushambadzira,3,13,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
kushanda,6,8,,shona_candidate,,6,deterministic,,candidate_missing_from_base_lexicon
kushandisa,16,10,,shona_candidate,,16,deterministic,already_in_base_lexicon,already_in_base_lexicon
kushata,7,7,,shona_candidate,,7,deterministic,,candidate_missing_from_base_lexicon
kushaya,12,7,,shona_candidate,,12,deterministic,already_in_base_lexicon,already_in_base_lexicon
kushomeka,4,9,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
kushumira,5,9,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
kusiiwa,3,7,,shona_candidate,,3,deterministic,already_in_base_lexicon,already_in_base_lexicon
kusimudza,5,9,,shona_candidate,,5,deterministic,,candidate_missing_from_base_lexicon
kusina,12,6,,shona_candidate,,10,deterministic,,candidate_missing_from_base_lexicon
kusiri,3,6,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
kusiya,7,6,,shona_candidate,,5,deterministic,already_in_base_lexicon,already_in_base_lexicon
kusungisa,3,9,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
kusungwa,4,8,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
kusununguka,4,11,,shona_candidate,,4,deterministic,already_in_base_lexicon,already_in_base_lexicon
kusviba,3,7,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
kusvika,263,7,,shona_candidate,,254,deterministic,already_in_base_lexicon,already_in_base_lexicon
kusvikira,6,9,,shona_candidate,,6,deterministic,,candidate_missing_from_base_lexicon
kusvira,5,7,,shona_candidate,,5,deterministic,already_in_base_lexicon,already_in_base_lexicon
kusvirana,6,9,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
kuswera,3,7,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
kut,28,3,,shona_candidate,,28,deterministic,,candidate_missing_from_base_lexicon
kutadza,8,7,,shona_candidate,,8,deterministic,already_in_base_lexicon,already_in_base_lexicon
kutakura,4,8,,shona_candidate,,4,deterministic,already_in_base_lexicon,already_in_base_lexicon
kutamba,20,7,,shona_candidate,,20,deterministic,already_in_base_lexicon,already_in_base_lexicon
kutambira,6,9,,shona_candidate,,6,deterministic,,candidate_missing_from_base_lexicon
kutambisa,3,9,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
kutambura,9,9,,shona_candidate,,9,deterministic,already_in_base_lexicon,already_in_base_lexicon
kutanga,25,7,,shona_candidate,,25,deterministic,already_in_base_lexicon,already_in_base_lexicon
kutarisisa,3,10,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
kutaura,84,7,,shona_candidate,,78,deterministic,already_in_base_lexicon,already_in_base_lexicon
kutaurira,3,9,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
kutaurwa,6,8,,shona_candidate,,6,deterministic,,candidate_missing_from_base_lexicon
kutenda,6,7,,shona_candidate,,6,deterministic,already_in_base_lexicon,already_in_base_lexicon
kutenga,19,7,,shona_candidate,,18,deterministic,,candidate_missing_from_base_lexicon
kutengesa,8,9,,shona_candidate,,8,deterministic,already_in_base_lexicon,already_in_base_lexicon
kutengeswa,11,10,,shona_candidate,,11,deterministic,,candidate_missing_from_base_lexicon
kutengwa,3,8,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
kuterera,3,8,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
kutii,3,5,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
kutiza,8,6,,shona_candidate,,8,deterministic,,candidate_missing_from_base_lexicon
kuto,5,4,,shona_candidate,,5,deterministic,,candidate_missing_from_base_lexicon
kutoda,4,6,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
kutodya,3,7,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
kutoita,6,7,,shona_candidate,,6,deterministic,,candidate_missing_from_base_lexicon
kutonga,24,7,,shona_candidate,,21,deterministic,already_in_base_lexicon,already_in_base_lexicon
kutora,4,6,,shona_candidate,,4,deterministic,already_in_base_lexicon,already_in_base_lexicon
kutori,3,6,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
kutsvaga,25,8,,shona_candidate,,24,deterministic,,candidate_missing_from_base_lexicon
kutsvaka,3,8,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
kutuka,5,6,,shona_candidate,,5,deterministic,already_in_base_lexicon,already_in_base_lexicon
kutukwa,3,7,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
kutuma,3,6,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
kutumira,9,8,,shona_candidate,,9,deterministic,already_in_base_lexicon,already_in_base_lexicon
kutumirwa,4,9,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
kuty,10,4,,shona_candidate,,10,deterministic,,candidate_missing_from_base_lexicon
kutya,11,5,,shona_candidate,,11,deterministic,already_in_base_lexicon,already_in_base_lexicon
kutyisa,3,7,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
kuudza,15,6,,shona_candidate,,15,deterministic,,candidate_missing_from_base_lexicon
kuudzwa,9,7,,shona_candidate,,9,deterministic,,candidate_missing_from_base_lexicon
kuumba,4,6,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
kuunganidza,7,11,,shona_candidate,,7,deterministic,already_in_base_lexicon,already_in_base_lexicon
kuunza,4,6,,shona_candidate,,4,deterministic,already_in_base_lexicon,already_in_base_lexicon
kuuraya,11,7,,shona_candidate,,9,deterministic,already_in_base_lexicon,already_in_base_lexicon
kuuya,21,5,,shona_candidate,,21,deterministic,already_in_base_lexicon,already_in_base_lexicon
kuva,25,4,,shona_candidate,,25,deterministic,already_in_base_lexicon,already_in_base_lexicon
kuvaka,8,6,,shona_candidate,,7,deterministic,already_in_base_lexicon,already_in_base_lexicon
kuvakwa,4,7,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
kuvanhu,3,7,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
kuvaziva,4,8,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
kuve,9,4,,shona_candidate,,7,deterministic,,candidate_missing_from_base_lexicon
kuvenga,4,7,,shona_candidate,,4,deterministic,already_in_base_lexicon,already_in_base_lexicon
kuverenga,10,9,,shona_candidate,,9,deterministic,already_in_base_lexicon,already_in_base_lexicon
kuvharwa,3,8,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
kuvhota,14,7,,shona_candidate,,14,deterministic,,candidate_missing_from_base_lexicon
kuvhura,3,7,,shona_candidate,,3,deterministic,already_in_base_lexicon,already_in_base_lexicon
kuvigwa,6,7,,shona_candidate,,5,deterministic,already_in_base_lexicon,already_in_base_lexicon
kuvoter,3,7,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
kuwadzana,3,9,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
kuwana,29,6,,shona_candidate,,26,deterministic,already_in_base_lexicon,already_in_base_lexicon
kuwanikwa,4,9,,shona_candidate,,4,deterministic,already_in_base_lexicon,already_in_base_lexicon
kuwirirana,3,10,,shona_candidate,,3,deterministic,already_in_base_lexicon,already_in_base_lexicon
kuya,5,4,,shona_candidate,,5,deterministic,,candidate_missing_from_base_lexicon
kuzasi,4,6,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
kuzere,3,6,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
kuzim,3,5,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
kuzimbabwe,6,10,,shona_candidate,,6,deterministic,,candidate_missing_from_base_lexicon
kuziva,21,6,,shona_candidate,,20,deterministic,already_in_base_lexicon,already_in_base_lexicon
kuzivisa,3,8,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
kuziya,3,6,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
kuzoita,5,7,,shona_candidate,,5,deterministic,,candidate_missing_from_base_lexicon
kuzoti,5,6,,shona_candidate,,5,deterministic,,candidate_missing_from_base_lexicon
kuzotora,4,8,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
kuzungaira,5,10,,shona_candidate,,5,deterministic,,candidate_missing_from_base_lexicon
kuzvipa,3,7,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
kuzvitaura,3,10,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
kuzviuraya,3,10,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
kwa,16,3,,shona_candidate,,16,deterministic,,candidate_missing_from_base_lexicon
kwaari,14,6,,shona_candidate,,14,deterministic,,candidate_missing_from_base_lexicon
kwababa,4,7,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
kwacho,20,6,,shona_candidate,,20,deterministic,,candidate_missing_from_base_lexicon
kwaita,3,6,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
kwaiva,5,6,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
kwaive,3,6,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
kwakabva,4,8,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
kwakakomberedzwa,3,16,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
kwakanaka,3,9,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
kwakasimba,3,10,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
kwake,26,5,,shona_candidate,,23,deterministic,,candidate_missing_from_base_lexicon
kwako,24,5,,shona_candidate,,23,deterministic,,candidate_missing_from_base_lexicon
kwamuri,8,7,,shona_candidate,,8,deterministic,,candidate_missing_from_base_lexicon
kwana,5,5,,shona_candidate,,5,deterministic,,candidate_missing_from_base_lexicon
kwandiri,10,8,,shona_candidate,,10,deterministic,,candidate_missing_from_base_lexicon
kwanga,3,6,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
kwangu,26,6,,shona_candidate,,26,deterministic,,candidate_missing_from_base_lexicon
kwanzi,3,6,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
kwasara,4,7,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
kwatiri,4,7,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
kwauri,14,6,,shona_candidate,,14,deterministic,,candidate_missing_from_base_lexicon
kwavari,4,7,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
kwave,4,5,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
kwavo,30,5,,shona_candidate,,29,deterministic,,candidate_missing_from_base_lexicon
kwayo,9,5,,shona_candidate,,9,deterministic,,candidate_missing_from_base_lexicon
kwazvo,8,6,,shona_candidate,,8,deterministic,,candidate_missing_from_base_lexicon
kwe,12,3,,shona_candidate,,12,deterministic,,candidate_missing_from_base_lexicon
kwechinhu,3,9,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
kwedu,43,5,,shona_candidate,,42,deterministic,,candidate_missing_from_base_lexicon
kwega,4,5,,shona_candidate,,2,deterministic,,candidate_missing_from_base_lexicon
kwegore,3,7,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
kweharare,4,9,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
kweimba,3,7,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
kwekutonga,4,10,,shona_candidate,,2,deterministic,,candidate_missing_from_base_lexicon
kwemanyepo,4,10,,shona_candidate,,2,deterministic,,candidate_missing_from_base_lexicon
kwemari,8,7,,shona_candidate,,8,deterministic,,candidate_missing_from_base_lexicon
kwenguva,4,8,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
kwenyika,6,8,,shona_candidate,,6,deterministic,,candidate_missing_from_base_lexicon
kwenyu,46,6,,shona_candidate,,44,deterministic,,candidate_missing_from_base_lexicon
kwese,20,5,,shona_candidate,,18,deterministic,,candidate_missing_from_base_lexicon
kwesvondo,4,9,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
kwezuva,3,7,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
kwezvirango,5,11,,shona_candidate,,5,deterministic,,candidate_missing_from_base_lexicon
legacyrealestate,4,16,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
lobola,31,6,,shona_candidate,,29,deterministic,,candidate_missing_from_base_lexicon
maawa,5,5,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
mababe,3,6,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
mabasa,27,6,,shona_candidate,,25,deterministic,,candidate_missing_from_base_lexicon
mabata,3,6,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
mabhatiri,6,9,,shona_candidate,,6,deterministic,,candidate_missing_from_base_lexicon
mabhunu,3,7,,shona_candidate,identity_term,3,deterministic,,candidate_missing_from_base_lexicon
machende,3,8,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
macheso,9,7,,shona_candidate,,9,deterministic,,candidate_missing_from_base_lexicon
macomments,3,10,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
macondom,3,8,,shona_candidate,,2,deterministic,,candidate_missing_from_base_lexicon
mada,3,4,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
madhara,4,7,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
madhiri,7,7,,shona_candidate,,7,deterministic,already_in_base_lexicon,already_in_base_lexicon
madii,6,5,,shona_candidate,,6,deterministic,,candidate_missing_from_base_lexicon
madiki,3,6,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
madora,3,6,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
madrama,3,7,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
madungwe,12,8,,shona_candidate,,11,deterministic,,candidate_missing_from_base_lexicon
madzibaba,4,9,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
madzimai,28,8,,shona_candidate,,27,deterministic,,candidate_missing_from_base_lexicon
maererano,6,9,,shona_candidate,,6,deterministic,,candidate_missing_from_base_lexicon
mafacts,3,7,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
mafambiro,5,9,,shona_candidate,,5,deterministic,,candidate_missing_from_base_lexicon
mafans,4,6,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
mafeelings,3,10,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
